id	image	image_src	image_legende	nom_fr	nom_latin	region	systeme	fonction	rapports	notes_cliniques	sources	importance
muscle_occipitofrontal	muscle_occipitofrontal.jpg	libre	Ventre frontal et galéa aponévrotique	Muscle occipito-frontal	Musculus occipitofrontalis	Face	Myologie	Muscle pair du cuir chevelu formé de deux ventres, occipital et frontal, unis par la galéa aponévrotique (aponévrose épicrânienne). Le ventre frontal élève les sourcils et plisse le front transversalement (attention, surprise) ; le ventre occipital fixe et retire le scalp vers l'arrière, servant de point d'appui au ventre frontal.	Fait partie de l'épicrâne, entre la peau (adhérente par un pannicule fibro-adipeux dense) et le péricrâne dont le sépare un plan de décollement lâche. Le ventre frontal n'a pas d'insertion osseuse et se continue avec l'orbiculaire de l'œil et le corrugateur. Vascularisé par les artères supra-trochléaire, supra-orbitaire et occipitale.	Le plan de décollement sous-aponévrotique explique les vastes hématomes du scalp et le scalp traumatique. Les plaies du cuir chevelu saignent abondamment, les artères fixées au tissu fibreux ne se rétractant pas. Le ventre frontal est un site d'injection de toxine botulique pour les rides du front.	https://fr.wikipedia.org/wiki/Muscle_occipito-frontal	2
muscle_orbiculaire_oeil	muscle_orbiculaire_oeil.jpg	libre	Orbiculaire de l'œil et corrugateur (Gray, 1918)	Muscle orbiculaire de l'œil	Musculus orbicularis oculi	Face	Myologie	Muscle sphincter des paupières, disposé en anneau autour de l'orbite. La partie palpébrale, fine, assure le clignement réflexe et l'occlusion pendant le sommeil ; la partie orbitaire, plus épaisse, ferme les yeux avec force ; la partie lacrymale (de Horner) participe au drainage des larmes en dilatant le sac lacrymal.	S'insère sur le ligament palpébral médial et l'os lacrymal, et entoure le rebord orbitaire. En rapport profond avec les tarses, le septum orbitaire et le sac lacrymal ; en superficie avec la peau très fine des paupières. Reçoit les rameaux temporaux et zygomatiques du nerf facial.	Sa paralysie (VII) provoque une lagophtalmie avec risque de kératite d'exposition. Un spasme chronique réalise le blépharospasme essentiel, traité par toxine botulique. Le relâchement lié à l'âge participe à l'ectropion et au dermatochalasis des paupières.	https://fr.wikipedia.org/wiki/Muscle_orbiculaire_de_l%27%C5%93il	4
muscle_orbiculaire_bouche	muscle_orbiculaire_bouche.jpg|muscle_orbiculaire_bouche-3d.jpg	libre	Muscles péri-buccaux (vue latérale, Gray 1918)	Muscle orbiculaire de la bouche	Musculus orbicularis oris	Face	Myologie	Muscle sphincter des lèvres, constitué pour partie de fibres propres et pour partie des fibres des muscles péri-buccaux voisins qui s'y entrecroisent. Il ferme la bouche, projette et serre les lèvres (baiser, sifflement) et les plaque contre les dents. Essentiel à l'articulation des consonnes labiales, à la succion et à la continence salivaire.	Constitue l'épaisseur de la lèvre, entre la peau et la muqueuse, autour de l'orifice buccal ; les artères labiales (branches de la faciale) cheminent dans son épaisseur, palpables au bord libre de la lèvre. Antagoniste des muscles dilatateurs (zygomatiques, releveurs, buccinateur, risorius).	Interrompu dans les fentes labiales (bec-de-lièvre), dont la réparation vise à reconstituer l'anneau musculaire. L'affrontement exact de la ligne cutanéo-muqueuse (vermillon) est impératif lors des sutures de la lèvre. Faiblesse dans la myasthénie et certaines myopathies.	https://fr.wikipedia.org/wiki/Muscle_orbiculaire_de_la_bouche	3
muscle_buccinateur	muscle_buccinateur.jpg|muscle_buccinateur-3d.jpg	libre	Buccinateur et muscles du pharynx (Gray, 1918)	Muscle buccinateur	Musculus buccinator	Face	Myologie	Muscle de la joue. Il applique la joue et les lèvres contre les arcades dentaires, ce qui ramène le bol alimentaire entre les dents pendant la mastication et empêche l'accumulation d'aliments dans le vestibule. Il comprime la joue distendue par l'air (instrument à vent, souffler) et participe à la succion.	Tendu des processus alvéolaires du maxillaire et de la mandibule et du raphé ptérygo-mandibulaire (bord postérieur, partagé avec le constricteur supérieur du pharynx) jusqu'à l'angle de la bouche. Traversé par le conduit parotidien en regard de la deuxième molaire supérieure. Recouvert par le corps adipeux de la joue (boule de Bichat).	Innervé par le nerf facial (rameau buccal) et non par le nerf mandibulaire, à la différence des muscles masticateurs voisins. Sa paralysie fait stagner les aliments dans le vestibule. Utilisé comme lambeau de reconstruction endobuccale ; le conduit parotidien qui le perce est un repère chirurgical.	https://fr.wikipedia.org/wiki/Muscle_buccinateur	4
platysma	platysma.jpg|platysma-3d.jpg	libre	Platysma (Gray, 1918)	Platysma	Platysma	Cou	Myologie	Large muscle peaucier du cou, tendu du fascia deltoïdo-pectoral au bord de la mandibule et à la peau du bas du visage. Il tend la peau du cou et abaisse la commissure labiale et la lèvre inférieure (expression de tension, d'effroi). Muscle de la mimique issu du deuxième arc, innervé par le rameau cervical du nerf facial.	Situé dans le fascia superficiel (pannicule adipeux), en avant de la lame superficielle du fascia cervical qu'il recouvre. En rapport avec la veine jugulaire externe et les branches du plexus cervical superficiel qui le perforent. Ses fibres se croisent parfois sur la ligne médiane sous-mentonnière.	Repère chirurgical majeur du cou : les incisions cervicales le sectionnent et il doit être suturé plan par plan, sous peine de cicatrice élargie et de brides. Sa contraction chronique crée les cordes platysmales du cou vieillissant, traitées par toxine botulique ou platysmoplastie.	https://fr.wikipedia.org/wiki/Muscle_peaucier_du_cou	3
muscle_temporal	muscle_temporal.jpg|muscle_temporal-3d.jpg	libre	Muscle temporal (vue latérale)	Muscle temporal	Musculus temporalis	Fosse infra-temporale	Myologie, Mastication	Muscle masticateur en éventail occupant la fosse temporale. Ses fibres convergent vers un tendon qui passe sous l'arcade zygomatique et s'insère sur le processus coronoïde de la mandibule. Il élève la mandibule (fermeture de la bouche) ; ses fibres postérieures, presque horizontales, la rétractent (rétropulsion).	Recouvert par le fascia temporal et l'arcade zygomatique, il repose sur l'os (écailles frontale, pariétale, temporale et grande aile du sphénoïde). Sa face profonde limite en dehors la fosse infra-temporale. Innervé par les nerfs temporaux profonds (branches du nerf mandibulaire V3), vascularisé par les artères temporales profondes.	Une atrophie temporale (creusement des tempes) accompagne la dénutrition, l'âge et l'atteinte du V3. Douleur et contracture dans les dysfonctions temporo-mandibulaires et le bruxisme. L'artérite à cellules géantes (Horton) peut donner une claudication de la mâchoire par ischémie de ce muscle.	https://fr.wikipedia.org/wiki/Muscle_temporal	4
muscle_masseter	muscle_masseter.jpg|muscle_masseter-2.gif	libre	Masséter, fibres superficielles|Rotation 3D (Anatomography)	Muscle masséter	Musculus masseter	Fosse infra-temporale	Myologie, Mastication	Muscle masticateur le plus puissant, quadrilatère, tendu de l'arcade zygomatique à la face latérale de l'angle et de la branche de la mandibule. Il comporte un faisceau superficiel oblique en bas et en arrière et un faisceau profond plus vertical. Il élève la mandibule avec une grande force (serrage) et participe à sa propulsion.	Sa face latérale est recouverte par le fascia massétérin, la glande parotide et le conduit parotidien qui le traverse, les rameaux du nerf facial et l'artère transverse de la face. Sa face profonde répond à la branche mandibulaire, au muscle temporal et au tendon coronoïdien. Innervé par le nerf massétérin (V3), qui franchit l'incisure mandibulaire.	Hypertrophie massétérine (bruxisme, mastication excessive) élargissant l'angle mandibulaire, corrigée par toxine botulique. Trismus par contracture réflexe (infection dentaire, tétanos). Repère de l'abord de la branche mandibulaire ; l'artère faciale contourne son bord antérieur.	https://fr.wikipedia.org/wiki/Muscle_mass%C3%A9ter	4
muscle_pterygoidien_medial	muscle_pterygoidien_medial.jpg|muscle_pterygoidien_medial-2.gif|muscle_pterygoidien_medial-3d.jpg	libre	Muscles ptérygoïdiens (vue latérale droite)|Rotation 3D (Anatomography)	Muscle ptérygoïdien médial	Musculus pterygoideus medialis	Fosse infra-temporale	Myologie, Mastication	Muscle masticateur profond, tendu de la fosse ptérygoïdienne (face médiale de la lame latérale du processus ptérygoïde) à la face médiale de l'angle de la mandibule, où il forme avec le masséter une sangle (élingue ptérygo-massétérine). Il élève la mandibule ; sa contraction unilatérale porte le menton du côté opposé (diduction).	Sa face latérale limite en dedans la fosse infra-temporale et répond au muscle ptérygoïdien latéral, à l'artère maxillaire, au nerf lingual et au nerf alvéolaire inférieur. Sa face médiale répond au muscle tenseur du voile du palais et à la paroi latérale du pharynx. Innervé par le nerf du ptérygoïdien médial (V3).	En cause dans le trismus qui suit parfois une anesthésie tronculaire du nerf alvéolaire inférieur (injection trop médiale, dans le muscle). Contracture douloureuse dans les dysfonctions temporo-mandibulaires. Infiltré par les tumeurs de la région infra-temporale et du cavum (signe de mauvais pronostic).	https://fr.wikipedia.org/wiki/Muscle_pt%C3%A9rygo%C3%AFdien_m%C3%A9dial	4
muscle_pterygoidien_lateral	muscle_pterygoidien_lateral.jpg	libre	Muscles ptérygoïdiens (vue latérale droite)	Muscle ptérygoïdien latéral	Musculus pterygoideus lateralis	Fosse infra-temporale	Myologie, Mastication	Muscle masticateur à deux chefs (supérieur, sur la grande aile du sphénoïde ; inférieur, sur la lame latérale du processus ptérygoïde) convergeant vers le col du condyle mandibulaire et le disque de l'articulation temporo-mandibulaire. Il propulse la mandibule et l'abaisse (ouverture de la bouche) ; sa contraction unilatérale fait la diduction du côté opposé.	Occupe la partie haute de la fosse infra-temporale. Ses deux chefs délimitent un interstice où passe l'artère maxillaire ; le nerf buccal chemine entre eux. Le nerf lingual et le nerf alvéolaire inférieur émergent de son bord inférieur. Innervé par le nerf du ptérygoïdien latéral (V3).	Seul muscle masticateur ouvreur de la bouche : son atteinte dévie la mandibule vers le côté paralysé à l'ouverture. Son insertion sur le disque explique son rôle central dans les luxations et les déplacements discaux de l'articulation temporo-mandibulaire. Spasme fréquent dans le syndrome algo-dysfonctionnel de l'appareil manducateur.	https://fr.wikipedia.org/wiki/Muscle_pt%C3%A9rygo%C3%AFdien_lat%C3%A9ral	5
glande_parotide	glande_parotide.jpg	libre	Loge parotidienne, conduit et rapports (Gray, 1918)	Glande parotide	Glandula parotidea	Face	Glandes	Plus volumineuse des glandes salivaires, à sécrétion séreuse pure. Elle produit une salive fluide riche en amylase et en lysozyme, déversée dans le vestibule buccal en regard de la deuxième molaire supérieure. Son innervation sécrétoire parasympathique vient du nerf glosso-pharyngien (IX) via le ganglion otique et le nerf auriculo-temporal.	Loge parotidienne limitée en arrière par le méat acoustique externe et le processus mastoïde, en avant par la branche mandibulaire et les muscles masticateurs, en profondeur par le processus styloïde (diaphragme stylien). Elle est traversée par trois éléments étagés : le nerf facial (le plus latéral, la divisant en lobes superficiel et profond), la veine rétro-mandibulaire, puis l'artère carotide externe.	La parotidectomie impose le repérage du nerf facial à son émergence du foramen stylo-mastoïdien. Oreillons (parotidite ourlienne bilatérale). Tumeurs : adénome pléomorphe le plus fréquent (lobe superficiel), à réséquer avec une marge sous peine de récidive. Syndrome de Frey (sudation gustative) après chirurgie.	https://fr.wikipedia.org/wiki/Glande_parotide	5
conduit_parotidien	conduit_parotidien.jpg	libre	Conduit parotidien traversant le masséter (Gray, 1918)	Conduit parotidien (de Sténon)	Ductus parotideus	Face	Glandes	Canal excréteur de la glande parotide, long d'environ 5 cm. Il naît du bord antérieur de la glande, chemine horizontalement sur la face latérale du masséter, contourne son bord antérieur, perce le corps adipeux de la joue puis le muscle buccinateur, et s'ouvre dans le vestibule buccal en regard du collet de la deuxième molaire supérieure.	Se projette sur le tiers moyen d'une ligne allant du tragus au milieu de la lèvre supérieure. Sur le masséter, il est accompagné de l'artère transverse de la face au-dessus et du rameau buccal du nerf facial au-dessous ; un lobule parotidien accessoire le longe souvent. Son trajet oblique à travers le buccinateur crée un mécanisme anti-reflux.	Palpable et cathétérisable à son ostium pour la sialographie et la sialendoscopie. Lithiase et sténoses (parotidite récidivante). Plaie du conduit lors des traumatismes de la joue ou de la chirurgie : risque de fistule salivaire cutanée, à réparer sur sonde. Repère per-opératoire du trajet du rameau buccal du nerf facial.	https://fr.wikipedia.org/wiki/Conduit_parotidien	3
nerf_facial_extracranien	nerf_facial_extracranien.svg	libre	Trajet et branches du nerf facial	Nerf facial (VII) — portion extra-crânienne	Nervus facialis	Face	Système nerveux	Septième nerf crânien. Sa portion extra-crânienne, essentiellement motrice, émerge du foramen stylo-mastoïdien, donne des rameaux pour le ventre postérieur du digastrique, le stylo-hyoïdien et les muscles auriculaires, puis pénètre la glande parotide où elle se divise en cinq groupes de branches : temporale, zygomatique, buccale, marginale de la mandibule et cervicale. Elle innerve tous les muscles de la mimique.	Dans la parotide, le nerf est le plan le plus latéral, en avant de la veine rétro-mandibulaire ; sa bifurcation (pes anserinus) se situe à 1 à 2 cm en profondeur du tragus. Le rameau marginal de la mandibule chemine sous l'angle de la mandibule, parfois sous le rebord basilaire, en superficie de l'artère et de la veine faciales.	Paralysie faciale périphérique : atteinte homogène de tout l'hémiface, contrairement à la paralysie centrale qui respecte le front. Paralysie a frigore (de Bell) la plus fréquente. Le rameau marginal de la mandibule, très exposé, est fréquemment lésé dans les abords sous-mandibulaires (incision deux travers de doigt sous la mandibule).	https://fr.wikipedia.org/wiki/Nerf_facial	5
